# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1395       1.071576441275e-10       2.361869437715e-12      -8.365445911575e-12       0.000000000000e+00       1.605532270240e-15       5.568196022269e-16      -5.449090952551e-17 
 1396       1.073434747802e-10       2.334685652216e-12      -8.315503780367e-12       0.000000000000e+00       1.600869537411e-15       5.560637039176e-16      -5.377005150694e-17 
 1397       1.075246694543e-10       2.307688168511e-12      -8.263776467629e-12       0.000000000000e+00       1.596223015118e-15       5.552452628610e-16      -5.304816977345e-17 
 1398       1.077010611989e-10       2.280888677684e-12      -8.210279324210e-12       0.000000000000e+00       1.591592616131e-15       5.543635391578e-16      -5.232538146697e-17 
 1399       1.078724821964e-10       2.254298933260e-12      -8.155027819691e-12       0.000000000000e+00       1.586978252206e-15       5.534177897830e-16      -5.160180439155e-17 
 1400       1.080387637606e-10       2.227930751305e-12      -8.098037542609e-12       0.000000000000e+00       1.582379834085e-15       5.524072685816e-16      -5.087755701450e-17 
 1401       1.081997363360e-10       2.201796010539e-12      -8.039324200692e-12       0.000000000000e+00       1.577797271492e-15       5.513312262631e-16      -5.015275846759e-17 
 1402       1.083552491415e-10       2.175905580541e-12      -7.978906269786e-12       0.000000000000e+00       1.573230481031e-15       5.501894521497e-16      -4.942751538409e-17 
 1403       1.085052293318e-10       2.150266093908e-12      -7.916812970424e-12       0.000000000000e+00       1.568679409977e-15       5.489839056123e-16      -4.870188225729e-17 
 1404       1.086496234504e-10       2.124883140647e-12      -7.853076374919e-12       0.000000000000e+00       1.564144012728e-15       5.477171016416e-16      -4.797590067083e-17 
 1405       1.087883778393e-10       2.099762337056e-12      -7.787728766602e-12       0.000000000000e+00       1.559624242928e-15       5.463915706675e-16      -4.724961242564e-17 
 1406       1.089214386389e-10       2.074909325779e-12      -7.720802640211e-12       0.000000000000e+00       1.555120053462e-15       5.450098585870e-16      -4.652305954033e-17 
 1407       1.090487517875e-10       2.050329775841e-12      -7.652330702286e-12       0.000000000000e+00       1.550631396461e-15       5.435745267926e-16      -4.579628425154e-17 
 1408       1.091702630210e-10       2.026029382695e-12      -7.582345871558e-12       0.000000000000e+00       1.546158223292e-15       5.420881522001e-16      -4.506932901435e-17 
 1409       1.092859178728e-10       2.002013868263e-12      -7.510881279342e-12       0.000000000000e+00       1.541700484563e-15       5.405533272772e-16      -4.434223650256e-17 
 1410       1.093956616734e-10       1.978288980983e-12      -7.437970269928e-12       0.000000000000e+00       1.537258130119e-15       5.389726600709e-16      -4.361504960915e-17 
 1411       1.094994395500e-10       1.954860495846e-12      -7.363646400973e-12       0.000000000000e+00       1.532831109037e-15       5.373487742363e-16      -4.288781144660e-17 
 1412       1.095971964263e-10       1.931734214445e-12      -7.287943443891e-12       0.000000000000e+00       1.528419369629e-15       5.356843090641e-16      -4.216056534725e-17 
 1413       1.096888770222e-10       1.908915965016e-12      -7.210895384245e-12       0.000000000000e+00       1.524022859440e-15       5.339819195094e-16      -4.143335486370e-17 
 1414       1.097744258535e-10       1.886411602480e-12      -7.132536422141e-12       0.000000000000e+00       1.519641525243e-15       5.322442762190e-16      -4.070622376914e-17 
 1415       1.098537872316e-10       1.864227008490e-12      -7.052900972616e-12       0.000000000000e+00       1.515275313038e-15       5.304740655603e-16      -3.997921605774e-17 
 1416       1.099269052632e-10       1.842368091468e-12      -6.972023666030e-12       0.000000000000e+00       1.510924168055e-15       5.286739896489e-16      -3.925237594501e-17 
 1417       1.099937238500e-10       1.820840786653e-12      -6.889939348461e-12       0.000000000000e+00       1.506588034746e-15       5.268467663767e-16      -3.852574786818e-17 
 1418       1.100541866884e-10       1.799651056146e-12      -6.806683082093e-12       0.000000000000e+00       1.502266856786e-15       5.249951294403e-16      -3.779937648654e-17 
 1419       1.101082372691e-10       1.778804888945e-12      -6.722290145607e-12       0.000000000000e+00       1.497960577072e-15       5.231218283691e-16      -3.707330668183e-17 
 1420       1.101558188772e-10       1.758308300998e-12      -6.636796034576e-12       0.000000000000e+00       1.493669137721e-15       5.212296285531e-16      -3.634758355858e-17 
 1421       1.101968745912e-10       1.738167335238e-12      -6.550236461853e-12       0.000000000000e+00       1.489392480067e-15       5.193213112712e-16      -3.562225244452e-17 
 1422       1.102313472836e-10       1.718388061632e-12      -6.462647357965e-12       0.000000000000e+00       1.485130544662e-15       5.173996737193e-16      -3.489735889091e-17 
 1423       1.102591796196e-10       1.698976577222e-12      -6.374064871504e-12       0.000000000000e+00       1.480883271269e-15       5.154675290386e-16      -3.417294867292e-17 
 1424       1.102803140578e-10       1.679939006166e-12      -6.284525369515e-12       0.000000000000e+00       1.476650598866e-15       5.135277063432e-16      -3.344906779000e-17 
 1425       1.102946928491e-10       1.661281499786e-12      -6.194065437895e-12       0.000000000000e+00       1.472432465644e-15       5.115830507487e-16      -3.272576246622e-17 
 1426       1.103022580368e-10       1.643010236608e-12      -6.102721881775e-12       0.000000000000e+00       1.468228808999e-15       5.096364234003e-16      -3.200307915069e-17 
 1427       1.103029514563e-10       1.625131422403e-12      -6.010531725922e-12       0.000000000000e+00       1.464039565538e-15       5.076907015004e-16      -3.128106451787e-17 
 1428       1.102967147347e-10       1.607651290237e-12      -5.917532215120e-12       0.000000000000e+00       1.459864671072e-15       5.057487783373e-16      -3.055976546799e-17 
 1429       1.102834892905e-10       1.590576100508e-12      -5.823760814569e-12       0.000000000000e+00       1.455704060617e-15       5.038135633130e-16      -2.983922912737e-17 
 1430       1.102632163333e-10       1.573912140991e-12      -5.729255210274e-12       0.000000000000e+00       1.451557668392e-15       5.018879819713e-16      -2.911950284880e-17 
 1431       1.102358368638e-10       1.557665726883e-12      -5.634053309435e-12       0.000000000000e+00       1.447425427817e-15       4.999749760261e-16      -2.840063421193e-17 
 1432       1.102012916728e-10       1.541843200844e-12      -5.538193240843e-12       0.000000000000e+00       1.443307271509e-15       4.980775033894e-16      -2.768267102361e-17 
 1433       1.101595213418e-10       1.526450933040e-12      -5.441713355265e-12       0.000000000000e+00       1.439203131285e-15       4.961985381993e-16      -2.696566131828e-17 
 1434       1.101104662419e-10       1.511495321189e-12      -5.344652225842e-12       0.000000000000e+00       1.435112938155e-15       4.943410708483e-16      -2.624965335830e-17 
 1435       1.100540665341e-10       1.496982790601e-12      -5.247048648474e-12       0.000000000000e+00       1.431036622327e-15       4.925081080112e-16      -2.553469563435e-17 
 1436       1.099902621685e-10       1.482919794223e-12      -5.148941642219e-12       0.000000000000e+00       1.426974113196e-15       4.907026726735e-16      -2.482083686580e-17 
 1437       1.099189928845e-10       1.469312812682e-12      -5.050370449678e-12       0.000000000000e+00       1.422925339353e-15       4.889278041593e-16      -2.410812600106e-17 
 1438       1.098401982101e-10       1.456168354327e-12      -4.951374537390e-12       0.000000000000e+00       1.418890228573e-15       4.871865581593e-16      -2.339661221793e-17 
 1439       1.097538174619e-10       1.443492955275e-12      -4.851993596222e-12       0.000000000000e+00       1.414868707821e-15       4.854820067592e-16      -2.268634492401e-17 
 1440       1.096597897446e-10       1.431293179450e-12      -4.752267541761e-12       0.000000000000e+00       1.410860703247e-15       4.838172384677e-16      -2.197737375703e-17 
 1441       1.095580725168e-10       1.419574316671e-12      -4.652235161643e-12       0.000000000000e+00       1.406866146528e-15       4.821943935828e-16      -2.126974970953e-17 
 1442       1.094486974952e-10       1.408336462360e-12      -4.551930041734e-12       0.000000000000e+00       1.402884993962e-15       4.806117595240e-16      -2.056352851457e-17 
 1443       1.093317153176e-10       1.397578398128e-12      -4.451384599381e-12       0.000000000000e+00       1.398917207566e-15       4.790666460759e-16      -1.985876729509e-17 
 1444       1.092071770284e-10       1.387298890096e-12      -4.350631433037e-12       0.000000000000e+00       1.394962748747e-15       4.775563473476e-16      -1.915552344320e-17 
 1445       1.090751340798e-10       1.377496688862e-12      -4.249703322576e-12       0.000000000000e+00       1.391021578299e-15       4.760781417449e-16      -1.845385462057e-17 
 1446       1.089356383324e-10       1.368170529466e-12      -4.148633229601e-12       0.000000000000e+00       1.387093656406e-15       4.746292919427e-16      -1.775381875890e-17 
 1447       1.087887420561e-10       1.359319131364e-12      -4.047454297764e-12       0.000000000000e+00       1.383178942639e-15       4.732070448574e-16      -1.705547406035e-17 
 1448       1.086344979308e-10       1.350941198389e-12      -3.946199853075e-12       0.000000000000e+00       1.379277395951e-15       4.718086316194e-16      -1.635887899793e-17 
 1449       1.084729590473e-10       1.343035418723e-12      -3.844903404217e-12       0.000000000000e+00       1.375388974681e-15       4.704312675456e-16      -1.566409231600e-17 
 1450       1.083041789078e-10       1.335600464867e-12      -3.743598642858e-12       0.000000000000e+00       1.371513636551e-15       4.690721521113e-16      -1.497117303063e-17 
 1451       1.081282114270e-10       1.328634993603e-12      -3.642319443968e-12       0.000000000000e+00       1.367651338661e-15       4.677284689231e-16      -1.428018043008e-17 
 1452       1.079451109325e-10       1.322137645968e-12      -3.541099866128e-12       0.000000000000e+00       1.363802037494e-15       4.663973856913e-16      -1.359117407521e-17 
 1453       1.077549321661e-10       1.316107047218e-12      -3.439974151843e-12       0.000000000000e+00       1.359965688909e-15       4.650760542019e-16      -1.290421379992e-17 
 1454       1.075577302839e-10       1.310541806798e-12      -3.338976727862e-12       0.000000000000e+00       1.356142248143e-15       4.637616102895e-16      -1.221935971159e-17 
 1455       1.073535608578e-10       1.305440518309e-12      -3.238142205483e-12       0.000000000000e+00       1.352331669810e-15       4.624511738091e-16      -1.153667219148e-17 
 1456       1.071424798757e-10       1.300801759477e-12      -3.137505380873e-12       0.000000000000e+00       1.348533907895e-15       4.611418486091e-16      -1.085621189520e-17 
 1457       1.069245437426e-10       1.296624092121e-12      -3.037101235376e-12       0.000000000000e+00       1.344748915758e-15       4.598307225035e-16      -1.017803975313e-17 
 1458       1.066998092811e-10       1.292906062119e-12      -2.936964935830e-12       0.000000000000e+00       1.340976646132e-15       4.585148672439e-16      -9.502216970838e-18 
 1459       1.064683337325e-10       1.289646199379e-12      -2.837131834880e-12       0.000000000000e+00       1.337217051117e-15       4.571913384927e-16      -8.828805029513e-18 
 1460       1.062301747575e-10       1.286843017804e-12      -2.737637471291e-12       0.000000000000e+00       1.333470082185e-15       4.558571757946e-16      -8.157865686417e-18 
 1461       1.059853904366e-10       1.284495015263e-12      -2.638517570258e-12       0.000000000000e+00       1.329735690174e-15       4.545094025498e-16      -7.489460975298e-18 
 1462       1.057340392715e-10       1.282600673557e-12      -2.539808043726e-12       0.000000000000e+00       1.326013825289e-15       4.531450259859e-16      -6.823653206831e-18 
