# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1577       6.092417433216e-11       2.573388672894e-12      -7.224516865096e-14       9.726988979860e-15       9.699073843391e-16       1.738706396709e-16       4.120039903967e-17 
 1578       6.064144481855e-11       2.581144048409e-12      -1.100908899901e-13       9.715427292483e-15       9.673503157889e-16       1.712744167655e-16       4.131936414995e-17 
 1579       6.036245322365e-11       2.588677696179e-12      -1.485488847897e-13       9.703898162051e-15       9.648012837755e-16       1.686763239055e-16       4.143315936463e-17 
 1580       6.008723195741e-11       2.595986223507e-12      -1.875988167229e-13       9.692402773617e-15       9.622602585947e-16       1.660775494083e-16       4.154180628220e-17 
 1581       5.981581353187e-11       2.603066223856e-12      -2.272202385808e-13       9.680942317296e-15       9.597272101949e-16       1.634792875683e-16       4.164532668719e-17 
 1582       5.954823056129e-11       2.609914276831e-12      -2.673925920927e-13       9.669517988269e-15       9.572021081761e-16       1.608827386666e-16       4.174374255056e-17 
 1583       5.928451576226e-11       2.616526948156e-12      -3.080952077471e-13       9.658130986792e-15       9.546849217897e-16       1.582891089799e-16       4.183707602998e-17 
 1584       5.902470195387e-11       2.622900789656e-12      -3.493073046124e-13       9.646782518205e-15       9.521756199375e-16       1.556996107905e-16       4.192534947021e-17 
 1585       5.876882205777e-11       2.629032339236e-12      -3.910079901576e-13       9.635473792938e-15       9.496741711712e-16       1.531154623955e-16       4.200858540340e-17 
 1586       5.851690909836e-11       2.634918120862e-12      -4.331762600733e-13       9.624206026517e-15       9.471805436916e-16       1.505378881159e-16       4.208680654946e-17 
 1587       5.826899620289e-11       2.640554644540e-12      -4.757909980918e-13       9.612980439574e-15       9.446947053478e-16       1.479681183065e-16       4.216003581635e-17 
 1588       5.802511660157e-11       2.645938406295e-12      -5.188309758086e-13       9.601798257851e-15       9.422166236371e-16       1.454073893651e-16       4.222829630046e-17 
 1589       5.778530362772e-11       2.651065888153e-12      -5.622748525025e-13       9.590660712212e-15       9.397462657034e-16       1.428569437419e-16       4.229161128692e-17 
 1590       5.754959071790e-11       2.655933558118e-12      -6.061011749569e-13       9.579569038645e-15       9.372835983374e-16       1.403180299487e-16       4.235000424994e-17 
 1591       5.731801141200e-11       2.660537870157e-12      -6.502883772800e-13       9.568524478275e-15       9.348285879754e-16       1.377919025689e-16       4.240349885315e-17 
 1592       5.709059935343e-11       2.664875264173e-12      -6.948147807260e-13       9.557528277366e-15       9.323812006988e-16       1.352798222663e-16       4.245211894992e-17 
 1593       5.686738828916e-11       2.668942165991e-12      -7.396585935152e-13       9.546581687333e-15       9.299414022335e-16       1.327830557949e-16       4.249588858372e-17 
 1594       5.664841206995e-11       2.672734987334e-12      -7.847979106558e-13       9.535685964743e-15       9.275091579490e-16       1.303028760079e-16       4.253483198843e-17 
 1595       5.643370465037e-11       2.676250125806e-12      -8.302107137633e-13       9.524842371332e-15       9.250844328578e-16       1.278405618677e-16       4.256897358869e-17 
 1596       5.622330008900e-11       2.679483964868e-12      -8.758748708825e-13       9.514052174003e-15       9.226671916149e-16       1.253973984549e-16       4.259833800023e-17 
 1597       5.601722275501e-11       2.682433625747e-12      -9.217689482518e-13       9.503316470482e-15       9.202574012980e-16       1.229745174089e-16       4.262295035868e-17 
 1598       5.581545784948e-11       2.685099230723e-12      -9.678746540923e-13       9.492635664512e-15       9.178550397787e-16       1.205724166322e-16       4.264283730855e-17 
 1599       5.561798061431e-11       2.687481660530e-12      -1.014174416848e-12       9.482009985863e-15       9.154600874263e-16       1.181914362053e-16       4.265802602397e-17 
 1600       5.542476610085e-11       2.689581804333e-12      -1.060650575133e-12       9.471439664255e-15       9.130725243338e-16       1.158319175579e-16       4.266854388140e-17 
 1601       5.523578916965e-11       2.691400559741e-12      -1.107285377587e-12       9.460924929354e-15       9.106923303170e-16       1.134942034714e-16       4.267441845997e-17 
 1602       5.505102449006e-11       2.692938832819e-12      -1.154060982741e-12       9.450466010776e-15       9.083194849143e-16       1.111786380798e-16       4.267567754184e-17 
 1603       5.487044653993e-11       2.694197538110e-12      -1.200959458867e-12       9.440063138078e-15       9.059539673854e-16       1.088855668728e-16       4.267234911254e-17 
 1604       5.469402960523e-11       2.695177598643e-12      -1.247962783845e-12       9.429716540765e-15       9.035957567117e-16       1.066153366967e-16       4.266446136135e-17 
 1605       5.452174777981e-11       2.695879945955e-12      -1.295052845020e-12       9.419426448286e-15       9.012448315950e-16       1.043682957570e-16       4.265204268159e-17 
 1606       5.435357496494e-11       2.696305520102e-12      -1.342211439055e-12       9.409193090031e-15       8.989011704574e-16       1.021447936198e-16       4.263512167105e-17 
 1607       5.418948486910e-11       2.696455269674e-12      -1.389420271799e-12       9.399016695334e-15       8.965647514405e-16       9.994518121424e-17       4.261372713228e-17 
 1608       5.402945100755e-11       2.696330151812e-12      -1.436660958140e-12       9.388897493470e-15       8.942355524051e-16       9.776981083385e-17       4.258788807295e-17 
 1609       5.387344670205e-11       2.695931132225e-12      -1.483915021864e-12       9.378835713656e-15       8.919135509304e-16       9.561903613886e-17       4.255763370622e-17 
 1610       5.372144508051e-11       2.695259185201e-12      -1.531163895519e-12       9.368831585047e-15       8.895987243136e-16       9.349321215795e-17       4.252299345109e-17 
 1611       5.357341907664e-11       2.694315293625e-12      -1.578388920266e-12       9.358885336738e-15       8.872910495692e-16       9.139269529019e-17       4.248399693272e-17 
 1612       5.342934142965e-11       2.693100448993e-12      -1.625571345745e-12       9.348997197762e-15       8.849905034287e-16       8.931784330694e-17       4.244067398283e-17 
 1613       5.328918468390e-11       2.691615651429e-12      -1.672692329930e-12       9.339167397088e-15       8.826970623400e-16       8.726901535377e-17       4.239305464000e-17 
 1614       5.315292118854e-11       2.689861909698e-12      -1.719732938990e-12       9.329396163623e-15       8.804107024665e-16       8.524657195235e-17       4.234116915005e-17 
 1615       5.302052309723e-11       2.687840241223e-12      -1.766674147146e-12       9.319683726209e-15       8.781313996872e-16       8.325087500239e-17       4.228504796638e-17 
 1616       5.289196236774e-11       2.685551672100e-12      -1.813496836531e-12       9.310030313623e-15       8.758591295953e-16       8.128228778352e-17       4.222472175033e-17 
 1617       5.276721076169e-11       2.682997237113e-12      -1.860181797048e-12       9.300436154576e-15       8.735938674986e-16       7.934117495722e-17       4.216022137152e-17 
 1618       5.264623984415e-11       2.680177979749e-12      -1.906709726232e-12       9.290901477711e-15       8.713355884182e-16       7.742790256870e-17       4.209157790821e-17 
 1619       5.252902098333e-11       2.677094952212e-12      -1.953061229104e-12       9.281426511604e-15       8.690842670883e-16       7.554283804886e-17       4.201882264765e-17 
 1620       5.241552535028e-11       2.673749215442e-12      -1.999216818035e-12       9.272011484763e-15       8.668398779558e-16       7.368635021614e-17       4.194198708640e-17 
 1621       5.230572391850e-11       2.670141839127e-12      -2.045156912599e-12       9.262656625626e-15       8.646023951791e-16       7.185880927849e-17       4.186110293074e-17 
 1622       5.219958746363e-11       2.666273901720e-12      -2.090861839439e-12       9.253362162559e-15       8.623717926285e-16       7.006058683521e-17       4.177620209696e-17 
 1623       5.209708656313e-11       2.662146490451e-12      -2.136311832121e-12       9.244128323860e-15       8.601480438847e-16       6.829205587892e-17       4.168731671176e-17 
 1624       5.199819159592e-11       2.657760701347e-12      -2.181487030992e-12       9.234955337752e-15       8.579311222391e-16       6.655359079743e-17       4.159447911257e-17 
 1625       5.190287274206e-11       2.653117639246e-12      -2.226367483044e-12       9.225843432388e-15       8.557210006926e-16       6.484556737570e-17       4.149772184790e-17 
 1626       5.181109998244e-11       2.648218417809e-12      -2.270933141770e-12       9.216792835844e-15       8.535176519555e-16       6.316836279767e-17       4.139707767771e-17 
 1627       5.172284309838e-11       2.643064159538e-12      -2.315163867019e-12       9.207803776123e-15       8.513210484465e-16       6.152235564824e-17       4.129257957374e-17 
 1628       5.163807167136e-11       2.637655995792e-12      -2.359039424864e-12       9.198876481154e-15       8.491311622926e-16       5.990792591514e-17       4.118426071989e-17 
 1629       5.155675508266e-11       2.631995066800e-12      -2.402539487453e-12       9.190011178789e-15       8.469479653284e-16       5.832545499086e-17       4.107215451252e-17 
 1630       5.147886251304e-11       2.626082521678e-12      -2.445643632870e-12       9.181208096800e-15       8.447714290954e-16       5.677532567454e-17       4.095629456085e-17 
 1631       5.140436294236e-11       2.619919518443e-12      -2.488331344997e-12       9.172467462886e-15       8.426015248417e-16       5.525792217391e-17       4.083671468731e-17 
 1632       5.133322514932e-11       2.613507224030e-12      -2.530582013367e-12       9.163789504662e-15       8.404382235213e-16       5.377363010717e-17       4.071344892783e-17 
 1633       5.126541771105e-11       2.606846814304e-12      -2.572374933031e-12       9.155174449669e-15       8.382814957935e-16       5.232283650489e-17       4.058653153227e-17 
 1634       5.120090900285e-11       2.599939474079e-12      -2.613689304408e-12       9.146622525362e-15       8.361313120226e-16       5.090592981197e-17       4.045599696471e-17 
 1635       5.113966719778e-11       2.592786397133e-12      -2.654504233151e-12       9.138133959119e-15       8.339876422769e-16       4.952329988949e-17       4.032187990383e-17 
 1636       5.108165644876e-11       2.585389215854e-12      -2.694800956258e-12       9.129708839491e-15       8.318504586300e-16       4.817518320106e-17       4.018421546538e-17 
 1637       5.102682539799e-11       2.577751294376e-12      -2.734569542475e-12       9.121346698623e-15       8.297197420857e-16       4.686119685376e-17       4.004303987098e-17 
 1638       5.097511856410e-11       2.569876447036e-12      -2.773802251535e-12       9.113046926098e-15       8.275954757140e-16       4.558080039417e-17       3.989838978599e-17 
 1639       5.092648014990e-11       2.561768509831e-12      -2.812491313292e-12       9.104808907338e-15       8.254776423542e-16       4.433345024069e-17       3.975030209830e-17 
 1640       5.088085404194e-11       2.553431340447e-12      -2.850628927685e-12       9.096632023591e-15       8.233662246152e-16       4.311859967860e-17       3.959881391868e-17 
 1641       5.083818380996e-11       2.544868818296e-12      -2.888207264694e-12       9.088515651928e-15       8.212612048748e-16       4.193569885495e-17       3.944396258116e-17 
 1642       5.079841270640e-11       2.536084844548e-12      -2.925218464301e-12       9.080459165234e-15       8.191625652792e-16       4.078419477359e-17       3.928578564337e-17 
 1643       5.076148366590e-11       2.527083342170e-12      -2.961654636446e-12       9.072461932203e-15       8.170702877423e-16       3.966353129014e-17       3.912432088690e-17 
